,exist,x,y,width,height,Raw data ID,copyrighter,resolution,date,breed,age,gender,region,camera type,species,lesions,diagnosis,Path,identifier,src_path,label_path,type,fileformat,inspRejectYn
480,Y,308,388,113,76,IMG_D_A1_011669.jpg,㈜미소정보기술,1920X1080,2021-10-27,말티즈,5,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
481,Y,872,393,71,62,IMG_D_A1_011670.jpg,㈜미소정보기술,1920X1080,2021-10-27,말티즈,5,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
482,Y,836,493,115,58,IMG_D_A1_011671.jpg,㈜미소정보기술,1920X1080,2021-10-27,말티즈,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
483,Y,1008,768,185,272,IMG_D_A1_011672.jpg,㈜미소정보기술,1920X1080,2021-10-28,비숑프리제,5,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
484,Y,741,357,53,46,IMG_D_A1_011673.jpg,㈜미소정보기술,1920X1080,2021-10-28,장모치와와,2,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
485,Y,1249,733,57,44,IMG_D_A1_011674.jpg,㈜미소정보기술,1920X1080,2021-10-28,푸들,4,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
486,Y,403,310,69,63,IMG_D_A1_011675.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,1,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
487,Y,1354,236,166,91,IMG_D_A1_50_011676.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
488,Y,935,531,69,62,IMG_D_A1_011677.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
489,Y,872,275,58,55,IMG_D_A1_011678.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
490,Y,1035,880,68,53,IMG_D_A1_011679.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
491,Y,980,373,60,48,IMG_D_A1_36_011680.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,3,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
492,Y,815,677,250,178,IMG_D_A1_011681.jpg,㈜미소정보기술,1920X1080,2021-10-29,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
493,Y,775,486,350,277,IMG_D_A1_011682.jpg,㈜미소정보기술,1920X1080,2021-10-29,푸들,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
494,Y,866,566,347,223,IMG_D_A1_011683.jpg,㈜미소정보기술,1920X1080,2021-10-29,푸들,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
495,Y,793,447,567,420,IMG_D_A1_011684.jpg,㈜미소정보기술,1920X1080,2021-10-29,푸들,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
496,Y,637,656,204,234,IMG_D_A1_011685.jpg,㈜미소정보기술,1920X1080,2021-10-29,푸들,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
497,Y,650,480,362,289,IMG_D_A1_011686.jpg,㈜미소정보기술,1920X1080,2021-10-29,푸들,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
498,Y,875,456,208,92,IMG_D_A1_011687.jpg,㈜미소정보기술,1920X1080,2021-11-01,말티즈,3,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
499,Y,625,585,79,70,IMG_D_A1_011688.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
500,Y,803,379,113,105,IMG_D_A1_011689.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
501,Y,1019,457,87,88,IMG_D_A1_011690.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
502,Y,697,620,84,105,IMG_D_A1_011691.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
503,Y,986,503,141,65,IMG_D_A1_011692.jpg,㈜미소정보기술,1920X1080,2021-11-01,푸들,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
504,Y,618,262,613,419,IMG_D_A1_011693.jpg,㈜미소정보기술,1920X1080,2021-11-01,푸들,7,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
505,Y,925,533,196,204,IMG_D_A1_011694.jpg,㈜미소정보기술,1920X1080,2021-11-01,푸들,9,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
506,Y,838,490,151,171,IMG_D_A1_011695.jpg,㈜미소정보기술,1920X1080,2021-11-01,푸들,9,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
507,Y,668,507,216,177,IMG_D_A1_011696.jpg,㈜미소정보기술,1920X1080,2021-11-01,푸들,9,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
508,Y,891,587,61,67,IMG_D_A1_011697.jpg,㈜미소정보기술,1920X1080,2021-11-01,푸들,9,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
509,Y,656,448,128,129,IMG_D_A1_011698.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,7,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
510,Y,529,361,99,94,IMG_D_A1_011699.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,4,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
511,Y,764,272,402,337,IMG_D_A1_011700.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,3,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
512,Y,805,393,128,124,IMG_D_A1_011701.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,4,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
513,Y,856,717,114,107,IMG_D_A1_011702.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,17,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
514,Y,839,622,420,222,IMG_D_A1_011703.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,10,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
515,Y,511,180,272,170,IMG_D_A1_011704.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,3,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
516,Y,774,557,199,96,IMG_D_A1_011705.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,2,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
517,Y,567,725,133,93,IMG_D_A1_011706.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,11,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
518,Y,455,372,132,124,IMG_D_A1_011707.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
519,Y,273,190,374,148,IMG_D_A1_011708.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,12,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
520,Y,401,340,141,121,IMG_D_A1_39_011709.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,16,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
521,Y,842,561,73,53,IMG_D_A1_011711.jpg,㈜미소정보기술,1920X1080,2021-11-01,치와와,6,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
522,Y,1194,575,69,64,IMG_D_A1_011712.jpg,㈜미소정보기술,1920X1080,2021-11-01,치와와,7,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
523,Y,977,606,131,59,IMG_D_A1_011713.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,1,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
524,Y,1098,641,134,97,IMG_D_A1_011714.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,1,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
525,Y,600,433,554,190,IMG_D_A1_011715.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,1,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
526,Y,659,212,211,159,IMG_D_A1_49_011716.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
527,Y,781,231,155,112,IMG_D_A1_011717.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
528,Y,816,430,134,61,IMG_D_A1_011718.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,3,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
529,Y,848,301,155,95,IMG_D_A1_011719.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,3,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
530,Y,838,775,53,54,IMG_D_A1_011720.jpg,㈜미소정보기술,1920X1080,2021-11-01,포메라니안,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
531,Y,582,304,80,66,IMG_D_A1_011721.jpg,㈜미소정보기술,1920X1080,2021-11-02,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
532,Y,1058,419,139,46,IMG_D_A1_14_011723.jpg,㈜미소정보기술,1920X1080,2021-11-04,푸들,4,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
533,Y,660,396,91,84,IMG_D_A1_011724.jpg,㈜미소정보기술,1920X1080,2021-11-05,장모치와와,1,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
534,Y,697,456,34,30,IMG_D_A1_011725.jpg,㈜미소정보기술,1920X1080,2021-11-05,포메라니안,5,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
535,Y,973,408,97,101,IMG_D_A1_011727.jpg,㈜미소정보기술,1920X1080,2021-11-05,포메라니안,8,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
536,Y,1306,620,48,61,IMG_D_A1_011728.jpg,㈜미소정보기술,1920X1080,2021-11-05,포메라니안,8,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
537,Y,506,450,124,123,IMG_D_A1_011730.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,1,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
538,Y,580,297,62,79,IMG_D_A1_011731.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,1,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
539,Y,604,267,222,158,IMG_D_A1_011732.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,2,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
540,Y,902,392,48,76,IMG_D_A1_011735.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
541,Y,957,394,58,82,IMG_D_A1_011736.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
542,Y,1145,522,160,68,IMG_D_A1_011737.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
543,Y,860,350,48,85,IMG_D_A1_011738.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
544,Y,964,321,96,88,IMG_D_A1_011739.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
545,Y,972,681,145,101,IMG_D_A1_011740.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
546,Y,1009,482,144,61,IMG_D_A1_05_011741.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
547,Y,1090,257,73,104,IMG_D_A1_011742.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
548,Y,870,406,285,179,IMG_D_A1_011743.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
549,Y,567,402,216,108,IMG_D_A1_011744.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,3,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
550,Y,1111,536,220,163,IMG_D_A1_011745.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
551,Y,454,330,258,175,IMG_D_A1_011746.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,5,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
552,Y,528,323,292,244,IMG_D_A1_01_011747.jpg,㈜미소정보기술,1920X1080,2021-11-05,푸들,5,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
553,Y,590,286,80,39,IMG_D_A1_011750.jpg,㈜미소정보기술,1920X1080,2021-11-03,몽그렐,14,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
554,Y,651,663,161,129,IMG_D_A1_011751.jpg,㈜미소정보기술,1920X1080,2021-11-03,몽그렐,14,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
555,Y,627,266,53,49,IMG_D_A1_011752.jpg,㈜미소정보기술,1920X1080,2021-11-03,몽그렐,16,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
556,Y,245,102,250,157,IMG_D_A1_01_011753.jpg,㈜미소정보기술,1920X1080,2021-11-03,몽그렐,6,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
557,Y,286,571,52,62,IMG_D_A1_011754.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
558,Y,422,298,36,52,IMG_D_A1_011755.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
559,Y,734,619,120,79,IMG_D_A1_42_011756.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,4,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
560,Y,694,352,96,85,IMG_D_A1_42_011757.jpg,㈜미소정보기술,1920X1080,2021-11-08,몽그렐,17,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
561,Y,427,611,40,39,IMG_D_A1_011758.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
562,Y,842,411,38,31,IMG_D_A1_011759.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
563,Y,966,347,50,37,IMG_D_A1_011760.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
564,Y,292,653,111,63,IMG_D_A1_011761.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
